tweet|username|tanggal
"Layanan ATM dan mobile banking Bank Syariah Indonesia (BSI) mengalami gangguan dalam waktu yang lama, diduga disebabkan oleh serangan ramsomware. Lantas, apa sebenarnya yang terjadi dalam serangan tersebut?

#ColdplayIndonesia #bsidown #BABYMONSTER 
BUMN CPNS https://t.co/psdf3pifUT"|infobanknews|2023-05-11
"Layanan perbankan milik Bank Syariah Indonesia (BSI) mengalami gangguan sejak Senin, 8 Mei 2023.
https://t.co/TNDSjkdtym"|Media_Asuransi|2023-05-11
@Hilmi28 BSI Bank Syariah Indonesia, Bukan Bank Syariah Islam.|hasnil422562840|2023-05-11
"Nasabah Bank Syariah Indonesia rame memposting bahwa layanan BSI Error, mulai dari ATM hingga BSI Mobile

#bsierror #ErickThohir #bsimobile

https://t.co/Rb67LQOioU"|disway_id|2023-05-11
"BSI (Bank Syariah Indonesia), Why?
#bsierror 
#bsidown 
#bsimobile https://t.co/Y1H0n0Q9U0"|Stnh_Jhony78|2023-05-11
Hingga 4x24 jam, belum ada satupun pejabat Bank BSI yang berani muncul ke publik memberikan kepastian kapan masalah ini bisa selesai serta memberikan kompensasi apa yang akan diberikan  atas kelalaian tim IT  Bank BSi  https://t.co/DbdbH3Hvwk|A_BLogWeb|2023-05-11
"Layanan perbankan Bank Syariah Indonesia (BSI) mengalami gangguan sejak Senin (8/5/2023) lalu. Terkait hal ini banyak nasabah yang kecewa dan dirugikan karena sulitnya mengakses layanan BSI.

Gangguan ini diduga akibat serangan siber yang menargetkan sistem IT bank tersebut.… https://t.co/STnnxNeXFg https://t.co/WXZzuZ7hSP"|inilahdotcom|2023-05-11
Terganggunya transaksi perbankan di Bank Syariah Indonesia (BSI), membuat pengusaha migas di Aceh kelimpungan. Termasuk pemilik SPBU sebagai nasabah BSI, tak bisa membeli BBM. Dikhawatirkan, BBM menjadi langka karena menipisnya pasokan. Seperti dirasakan… https://t.co/QEoFNsvPI7|inilahdotcom|2023-05-11
Mau sampai kapan ini berlangsung yaaa Mobile Banking BSI Error' please segera perbaiki (sudah hari ke3) ... Bank Syariah Terbesar di Indonesia masak hal spt ini lama bgt maintenance nya... @bankbsi_id @bankbsi_id https://t.co/bYTwB0ZuC4|Zaidin_Asyabah|2023-05-11
Kode bank BSI adalah 3 nomor unik yang dibutuhkan untuk melakukan transfer ke Bank Syariah Indonesia, terutama dari bank yang berbeda. https://t.co/LMyCAkuoCs|kompascom|2023-05-11
Bank Syariah Indonesia atau BSI kembali alami gangguan sejak Kamis pagi,sejumlah kantor BSI di Solo,hari ini di padati nasabah terutama calon jamaah haji yang sebelumnya menitipkan dana ongkos naik hajinya di BSI,mereka khawatir akan kejelasan dana mereka di BSI.|AlbertSolo2|2023-05-11
@gigi_kelincy Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
Pemprov Aceh menyebut errornya sistem layanan digital Bank Syariah Indonesia atau BSI sejak Senin lalu,sangat berdampak pada perekonomian warga Aceh,yang merupakan pangsa pasar terbesar industi perbankan syariah di Indonesia.warga Aceh hampir semuanya simpan dananya di BSI.|AlbertSolo2|2023-05-11
@abang_adit Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@JoehanCureh Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
Kementerian Agama tegur Bank Syariah Indonesia,karena adanya gangguan pada sistem layanan digitalnya sejak Senin lalu,membuat calon jamaah haji tidak bisa melakukan pembayaran uang untuk berangkat haji tahun ini.demikian pula dengan pembayaran untuk umroh,BSI minta maaf.|AlbertSolo2|2023-05-11
@attararya Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@thalorastb Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@_mfdhl_ Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
Terkait jebloknya layanan Bank Syariah Indonesia (BSI), Rektor ITB Ahmad Dahlan, Jakarta, Mukhaer Pakkanna meminta manajemen BSI, minta maaf. Atas kasus ini, jangan mimpi BSI menjadi bank papan atas di masa depan. Dalam surat terbuka yang diterima… https://t.co/FB5dThJ7bT|inilahdotcom|2023-05-11
@gunawanpride1 Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@_RobiDr Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@nyak_roy @erickthohir Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@megaprasetyo26 Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@kaka_latong Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
Bank Syariah Indonesia (BSI) mengalami gangguan pada layanan mereka sejak Senin (8/5/2023) dan hingga saat ini masih dalam proses pemulihan. Dugaan serangan siber muncul sebagai penyebab utama masalah tersebut. Nasabah BSI mulai merasakan kesulitan… https://t.co/uUZJPchQHa|inilahdotcom|2023-05-11
@Si0Te Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@ayyasharkan Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@mangeki Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@pr_stunted Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@owner_gebreid Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"PT Bank Syariah Indonesia Tbk. (BSI) menyampaikan permohonan maaf atas kendala yang dialami nasabah dalam mengakses layanan BSI sekaligus menegaskan komitmen untuk menjaga keamanan dana dan data milik nasabah.
Selengkapnya
https://t.co/dHmDcdT9GC"|theiconomic|2023-05-11
"[kuat KNOW]

Sistem Bank Syariah Indonesia (BSI) sempat down.

https://t.co/WMbnew3YuG

#kuatbaca #kuatknow #bsi #sistemdown"|kuatbacacom|2023-05-11
@pakkoest Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@anggradewi_ Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@bankbsi_id Hallo min, mohon di bantu informasinya kapan kira2 Bank Syariah Indonesia (BSI) bisa normal kembali?|azwarryan|2023-05-11
@ndiiitt Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@Senaraiasa Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@sembiaa Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@nourimilky Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
Bank Syariah Indonesia (BSI) mengalami gangguan layanan sejak awal pekan ini. Wakil Ketua Majelis Ulama Indonesia (MUI) Anwar Abbas meminta nasabah tetap tenang dan tidak melakukan hal-hal yang merugikan masa depan BSI. Gangguan ini diduga akibat… https://t.co/JB4LFX0Zp5|inilahdotcom|2023-05-11
@zikra_f Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@thaliagupitaa Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@hdntsr Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
Direktur utama Bank Syariah Indonesia atau BSI,meminta maaf atas terjadinya gangguan pada sistem layanan digitalnya tempo hari.saat ini layanan BSI mobile dan ATM BSI sudah berjalan normal seperti biasanya,BSI minta nasabahnya untuk selalu menjaga kerahasiaan data pribadinya.|AlbertSolo2|2023-05-11
Terkait gangguan layanan perbankan sejak Senin (8/5/2023), Direktur Utama (Dirut) Bank Syariah Indonesia (BSI), Hery Gunardi hanya bisa minta maaf. Banyak nasabah dirugikan karena sulit mengakses layanan BSI. Dan, Menteri BUMN Erick Thohir (Etho) pernah… https://t.co/G1HV0QFCbS|inilahdotcom|2023-05-11
@finisiregargar Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@my_riana_ Hai Kak @my_riana_, terimakasih atas apresiasi Kakak terhadap produk BNI Syariah ya. Karena BNI Syariah telah migrasi menjadi Bank Syariah Indonesia (BSI), terkait kendalanya bisa langsung konfirmasi ke pihak BSI ya Kak. Tks -Cempaka-|BNI|2023-05-11
Gangguan layanan digital PT Bank Syariah Indonesia Tbk. (BRIS) memasuki hari ke-empat. Seiring dengan hal tersebut, warganet terus mempertanyakan TI perusahaan. https://t.co/EzIWZfgjpB|Bisniscom|2023-05-11
@febrianeffendi @erickthohir Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"Halo #SobATRBPN Wakatobi,

Selasa, 09 Mei 2023,
bertempat di Ruang Aula GTRA Summit Kantor Pertanahan Kabupaten Wakatobi, Bank Syariah Indonesia (BSI) melakukan sosialisasi dalam rangka mempromosikan produk layanannya pada Pegawai Kantor Pertanahan Kabupaten Wakatobi. https://t.co/KuBS059RTx"|ATR_BPNWakatobi|2023-05-11
"Informasi dari Dinda @ariefrosyid_, Komisaris BSI, itu hoax, Bang @adearmando61 

Selengkapnya bisa dicek di https://t.co/6avh3DNG2o

Demikian mohon jadi periksa 🙏🙏🏽🙏🏼 https://t.co/snADa8JNmY https://t.co/SnaItvouqJ"|syaltout|2023-05-11
Direktur Utama PT Bank Syariah Indonesia Tbk, Hery Gunardi, menyampaikan permohonan maaf kepada nasabah yang terkendala dalam mengakses layanan BSI. https://t.co/U3IV6FapqB|tempodotco|2023-05-11
@dibalikminka Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@abcxdhklf Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@roziedogawa Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@ihzamawzu17 Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@kholiedmawardi Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@nanagdnk_ Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"Apa tanggapan Anda selaku nasabah Bank Syariah Indonesia atas kendala layanan yang terjadi?
selengkapnya : https://t.co/PTkzusbAy2

Trending -&gt; cambodia pangandaran beckham messias #championleague twilight san siro udah 4 https://t.co/4gyTxbE5HS"|GardanasionalRI|2023-05-11
"Pembangunan Ruangan UKS untuk adik-adik santri @PeduliYatimBrsm ,
Yuk para Muhsinin sekalian bantu support pembangunannya 🙏😊
➡️Rek Wakaf 
Bank Syariah Indonesia (BSI)
An/Wakaf Pesantren Yatim
No Rek: 7371565366 https://t.co/MQzHL9kySL"|BhintaShizu_011|2023-05-11
@heryogkahmd Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@Putriyatna Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@DiahPratiwy Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@ya_adiva Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
Untuk Tabungan Bank Syariah Digital Pengganti BSI kala emergency di indonesia bisa menggunakan 2 Aplikasi Bank Syariah Digital Yaitu Bank Syariah Aladin &amp; Bank Jago Syariah|XenojannahRyuki|2023-05-11
@adorebeel Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@Yestodayy18 Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"Apakah Sobat mengalami hal serupa? Kenapa bisa terjadi Bank Syariah Indonesia?
@bankbsi_id

https://t.co/Ow7QPM25Is"|red_riauonline|2023-05-11
@gafur_q @erickthohir Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
Muncul tangkapan layar berisi hoaks seorang ulama meruqyah server BSI yang gangguan. https://t.co/pP0QnkuwqY|republikaonline|2023-05-11
@michsannw Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
PT Bank Syariah Indonesia Tbk. (BSI) menyampaikan permohonan maaf atas kendala yang dialami nasabah dalam mengakses layanan mobile banking. https://t.co/Cpe2YeIs9K|voidotid|2023-05-11
@nangpriandoko Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@popowzzz Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
Perusahaan riset pasar Populix melaporkan hasil survei yang menunjukkan 35 persen responden masyarakat muslim di Indonesia menggunakan layanan bank syariah. https://t.co/8FuA5ShFoX|Bisniscom|2023-05-11
@mroesman Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@difachry Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@Ma7chaaaaaaaaaa Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@ilhamidzi14 Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@musabiqulahmad Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
Ruangan Server Bank Syariah Indonesia (BSI) di Ruqyah karena sedang Down atau terserang hecker. Pertanyaannya : Pakai Aplikasi apa Bro? https://t.co/p7Z1x41Ox6|nkri_buzzer|2023-05-11
@benz_rafly Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@fauziaikraminaa Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"BSI 

Bank Syariah Indonesia ❌️
BerSabarlah Indonesia ✅️

Dah mau 5 hari ya allahhh capek https://t.co/UtC3H4IItk"|seringsendirian|2023-05-11
sampek kapan wahai Bank Syariah Indonesia a.k.a BSI error. mencoba sabar tapi kok ngene nemen ;( @bankbsi_id|octavia_silvi11|2023-05-11
"Proses normalisasi layanan Bank Syariah Indonesia telah dilakukan dengan prioritas utama untuk meyakinkan dana dan data nasabah tetap aman di BSI.

 #Sindonews #news .https://t.co/i0fyuZDEGf"|SINDOnews|2023-05-11
@wildan_alazizy Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"Bank syariah indonesia (BSI),
Setelah di maintenance sama Ruqyah masih eror.
sepertinya perlu di Talqin sama Tahlil."|awanruhayyun|2023-05-11
@AsepAfifi Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@tomikalaza Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"Erick Thohir dan Dirut PT BSI menyampaikan permohonan maaf kepada nasabah atas ketidaknyamanan dalam melalukan transaksi keuangan. Dan berkomitmen mejaga dana nasabah
Waspada penipuan yg mengatasnamakan BSI. Pastikan hanya menghubungi Bank Syariah Indonesia Call di 14040 https://t.co/kpIx5E6Nqx"|AkuAtikaFaya|2023-05-11
@maruti_ida Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@maoudinkun Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"Setelah mengalami kendala sistem layanan perbankan, PT Bank Syariah Indonesia Tbk. sampaikan permohonan maaf, sekaligus menegaskan komitmen utk menjaga keamanan dana &amp; data milik nasabah.
Direktur Utama BSI Hery Gunardi mengatakan pihaknya akan fokus utk proses normalisasi 🙏🙏🙏 https://t.co/6EBMon4mpW"|FirzaHusainID|2023-05-11
@mvynti_ Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@heillapaww Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"Mungkin ini yang dimaksud oleh Anies dalam Pidato Politiknya baru2 ini yang mengatakan: Kita tunjukkan Kekuatan Spiritual Kita.

Dan akhirnya Server BSI (Bank Syariah Indonesia) yang lagi down harus ada servis spiritual dalam bentuk Ruqyah."|shofwim|2023-05-11
@Ladychairraza Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@cadikarachmawan Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@pandapandul Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@elemenaer Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@atikakusumah Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@bitterluv_ Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@inimaski Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"PT Bank Syariah Indonesia Tbk (BSI) menyampaikan permohonan maaf atas kendala yang dialami nasabah dalam mengakses layanan BSI sekaligus menegaskan komitmen untuk menjaga keamanan dana dan data milik nasabah.
Layanan BSI mengalami gangguan sejak 8 Mei 2023.

- Permohonan maaf… https://t.co/adpoB9v5Gc https://t.co/69E3psdLpN"|Aryprasetyo85|2023-05-11
@bankbsi_id Sekarang yang diperlukan, transparansi dan keberanian dari pihak Bank Syariah Indonesia ( @bank_bsi ) untuk menjelaskan kejadian tersebut. Harus jujur dan jangan menutup-nutupi, malulah sama slogan BUMN BerAKHLAK dan label Syariah di nama besar kalian. 🤗|BangkitRhd91|2023-05-11
@afifnasrullahr Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
"Bagi yang ingin berkontribusi dalam dakwah bersama https://t.co/SBRIBQtzeJ, bisa berdonasi melalui:

Bank Syariah Indonesia (BSI)
7755332245 (kode trf. 451)
a.n. Yayasan Pendidikan Islam Al-Atsari

Konfirmasi WA 0822 2597 9555

atau

Klik &gt;&gt; https://t.co/1Q8NTaGtGa"|muslimorid|2023-05-11
@hlowpurple Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@rahmadwi20 Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
@emkafa_ Bank Syariah Indonesia selalu berkomitmen untuk terus meningkatkan pelayanan kepada nasabah serta sangat berterima kasih atas kepercayaan yang diberikan serta selalu setia menggunakan produk dan layanan BSI.(3/5)|bankbsi_id|2023-05-11
